id,comment,label
10721,I will make sure you regret everything.,2
10722,People like you should not exist.,2
10723,"You are a walking disaster, and everyone knows it.",2
10724,I will hunt you down and make you suffer.,2
10725,You are the worst thing that ever happened to this world.,2
10726,People like you deserve to be erased from existence.,2
10727,I will destroy everything you love.,2
10728,You should just disappear from this planet.,2
10729,You are a worthless piece of trash.,2
10730,Everyone hates you and always will.,2
10731,No one cares if you live or die.,2
10732,I swear I will make your life a living nightmare.,2
10733,You are nothing but a failure and a burden.,2
10734,The world would be better off without you.,2
10735,I will ruin you in every possible way.,2
10736,You are the most disgusting person I've ever seen.,2
10737,You should be locked up and never let out.,2
10738,I hope you experience the worst pain imaginable.,2
10739,"If I see you, I won’t hold back my anger.",2
10740,You better watch your back.,2
10741,I will make sure you regret everything.,2
10742,People like you should not exist.,2
10743,"You are a walking disaster, and everyone knows it.",2
10744,I will hunt you down and make you suffer.,2
10745,You are the worst thing that ever happened to this world.,2
10746,People like you deserve to be erased from existence.,2
10747,I will destroy everything you love.,2
10748,You should just disappear from this planet.,2
10749,You are a worthless piece of trash.,2
10750,Everyone hates you and always will.,2
10751,No one cares if you live or die.,2
10752,I swear I will make your life a living nightmare.,2
10753,You are nothing but a failure and a burden.,2
10754,The world would be better off without you.,2
10755,I will ruin you in every possible way.,2
10756,You are the most disgusting person I've ever seen.,2
10757,You should be locked up and never let out.,2
10758,I hope you experience the worst pain imaginable.,2
10759,"If I see you, I won’t hold back my anger.",2
10760,You better watch your back.,2
10761,I will make sure you regret everything.,2
10762,People like you should not exist.,2
10763,"You are a walking disaster, and everyone knows it.",2
10764,I will hunt you down and make you suffer.,2
10765,You are the worst thing that ever happened to this world.,2
10766,People like you deserve to be erased from existence.,2
10767,I will destroy everything you love.,2
10768,You should just disappear from this planet.,2
10769,You are a worthless piece of trash.,2
10770,Everyone hates you and always will.,2
10771,No one cares if you live or die.,2
10772,I swear I will make your life a living nightmare.,2
10773,You are nothing but a failure and a burden.,2
10774,The world would be better off without you.,2
10775,I will ruin you in every possible way.,2
10776,You are the most disgusting person I've ever seen.,2
10777,You should be locked up and never let out.,2
10778,I hope you experience the worst pain imaginable.,2
10779,"If I see you, I won’t hold back my anger.",2
10780,You better watch your back.,2
10781,I will make sure you regret everything.,2
10782,People like you should not exist.,2
10783,"You are a walking disaster, and everyone knows it.",2
10784,I will hunt you down and make you suffer.,2
10785,You are the worst thing that ever happened to this world.,2
10786,People like you deserve to be erased from existence.,2
10787,I will destroy everything you love.,2
10788,You should just disappear from this planet.,2
10789,You are a worthless piece of trash.,2
10790,Everyone hates you and always will.,2
10791,No one cares if you live or die.,2
10792,I swear I will make your life a living nightmare.,2
10793,You are nothing but a failure and a burden.,2
10794,The world would be better off without you.,2
10795,I will ruin you in every possible way.,2
10796,You are the most disgusting person I've ever seen.,2
10797,You should be locked up and never let out.,2
10798,I hope you experience the worst pain imaginable.,2
10799,"If I see you, I won’t hold back my anger.",2
10800,You better watch your back.,2
10801,I will make sure you regret everything.,2
10802,People like you should not exist.,2
10803,"You are a walking disaster, and everyone knows it.",2
10804,I will hunt you down and make you suffer.,2
10805,You are the worst thing that ever happened to this world.,2
10806,People like you deserve to be erased from existence.,2
10807,I will destroy everything you love.,2
10808,You should just disappear from this planet.,2
10809,You are a worthless piece of trash.,2
10810,Everyone hates you and always will.,2
10811,No one cares if you live or die.,2
10812,I swear I will make your life a living nightmare.,2
10813,You are nothing but a failure and a burden.,2
10814,The world would be better off without you.,2
10815,I will ruin you in every possible way.,2
10816,You are the most disgusting person I've ever seen.,2
10817,You should be locked up and never let out.,2
10818,I hope you experience the worst pain imaginable.,2
10819,"If I see you, I won’t hold back my anger.",2
10820,You better watch your back.,2
10821,I will make sure you regret everything.,2
10822,People like you should not exist.,2
10823,"You are a walking disaster, and everyone knows it.",2
10824,I will hunt you down and make you suffer.,2
10825,You are the worst thing that ever happened to this world.,2
10826,People like you deserve to be erased from existence.,2
10827,I will destroy everything you love.,2
10828,You should just disappear from this planet.,2
10829,You are a worthless piece of trash.,2
10830,Everyone hates you and always will.,2
10831,No one cares if you live or die.,2
10832,I swear I will make your life a living nightmare.,2
10833,You are nothing but a failure and a burden.,2
10834,The world would be better off without you.,2
10835,I will ruin you in every possible way.,2
10836,You are the most disgusting person I've ever seen.,2
10837,You should be locked up and never let out.,2
10838,I hope you experience the worst pain imaginable.,2
10839,"If I see you, I won’t hold back my anger.",2
10840,You better watch your back.,2
10841,I will make sure you regret everything.,2
10842,People like you should not exist.,2
10843,"You are a walking disaster, and everyone knows it.",2
10844,I will hunt you down and make you suffer.,2
10845,You are the worst thing that ever happened to this world.,2
10846,People like you deserve to be erased from existence.,2
10847,I will destroy everything you love.,2
10848,You should just disappear from this planet.,2
10849,You are a worthless piece of trash.,2
10850,Everyone hates you and always will.,2
10851,No one cares if you live or die.,2
10852,I swear I will make your life a living nightmare.,2
10853,You are nothing but a failure and a burden.,2
10854,The world would be better off without you.,2
10855,I will ruin you in every possible way.,2
10856,You are the most disgusting person I've ever seen.,2
10857,You should be locked up and never let out.,2
